user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
9Xp5goHbDpAe4seude6Tvw,Clandestine,James Ellroy,Vintage,9780593312230,English,8,3.8
Ek66ArZLmfGwsgYXBkZSEJ,Brown's Requiem,James Ellroy,Vintage,9780593312216,English,7,3.4
72Bzv4N6CqdhmpdPhsf78s,Gunnysack Hell,Nancy Brashear,The Wild Rose Press Inc,9781509234653,English,1,5.0
HSjomjt38Q7W7peHf9B7WJ,Because the Night,James Ellroy,Vintage,9780593312254,English,8,4.0
EuzpL7kQrn5bsp76RbS2Py,Hiss H for Homicide,T. C. LoTempio,Beyond The Page,9781950461936,English,1,4.0
YKbZnCKdsXNaAKvtFq2Tdc,Better Off Dead,Lee Child,Delacorte Press,9781984818515,English,6,4.0
3Bec5kk9G8ZPeNMA6jbkQx,The Lost Causes of Bleak Creek,Rhett McLaughlin,Crown,9781984822154,English,7,4.8
42zUY5KxpUAoJnpqMgQhMQ,Two Kinds of Truth,Michael Connelly,Little| Brown,9780316225915,English,2,4.5
XaHYcFwRM6RzivUgy67Mwb,The Black Ice,Michael Connelly,Little| Brown,9780759525788,English,4,4.2
7zGXVuD8MGm78qPcnQeiJU,Dark Sacred Night,Michael Connelly,Little| Brown,9780316486675,English,0,4.3
Yhe6Cx5qR4Jatr5mRnpbTW,2nd Strike,Adrienne Giordano,ALG Publishing ,9781942504351,English,6,4.6
59Fu8aBEvd5rnvQVxhFxBH,If He Wakes,Zoe Lea,Canelo,9781788630986,English,4,4.4
dPK4FCFRfRStRtZK6ZUU8h,Blindside,James Patterson,Little| Brown,9780316529563,English,1,4.7
HHYDju8G23h44wCumv5vqu,Clammed Up,Barbara Ross,Kensington Publishing Corp.,9780758286864,English,0,4.2
4gYRzJTizQqh4zySBmBAp7,City of Windows,Robert Pobi,Minotaur Books,9781250293954,English,7,4.5
bKTx2qiN7yGKwdaGPjDDm7,What They Knew,Marion Todd,Canelo,9781800321021,English,6,5.0
Ftjiyziohpa8Twc36V8hq2,Where the Innocent Die,M J Lee,Canelo,9781788637442,English,0,0
XE55b5GXEmS4okEeVGJuuC,Make Me (with bonus short story Small Wars),Lee Child,Delacorte Press,9780804178785,English,1,4.4
WfLdTtxpC4PpTUrQqXXDD6,The Forgotten Child,Melissa Erin Jackson,Ringtail Press ,9781732413405,English,3,4.8
k4azLDYSwHGykqucB9Pes8,Once Trapped (A Riley Paige Mystery—Book 13),Blake Pierce,Blake Pierce,9781640293670,English,3,4.6
AtHWmUp9nopQbQDWd7eVcS,Troubled Blood,Robert Galbraith,Mulholland Books,9780316498968,English,4,4.1
BtGggGtnMWn6r3Qf87bpYB,Once Craved (a Riley Paige Mystery--Book #3),Blake Pierce,Blake Pierce,9781632915597,English,2,4.5
UJfgkAGQnCYUNyawSMGfh6,The Third to Die,Allison Brennan,MIRA,9781488055430,English,1,4.5
7zoomqw84UYjLjkA8iFpiP,3rd Degree,James Patterson,Little| Brown,9780759509092,English,1,4.4
K3m82jnZEsRDRfzo5JsVnX,The Black Echo: A Novel,Michael Connelly,Little| Brown,9780759525771,English,1,4.3
DSD4EgjiuFRC2dnhYJkwXd,Face of Fear (A Zoe Prime Mystery—Book 3),Blake Pierce,Blake Pierce,9781094312811,English,5,4.3
Q6Tgi8VyQxzwfL5HQQv5yG,The Perfect Facade (A Jessie Hunt Psychological Suspense Thriller—Book Twelve),Blake Pierce,Blake Pierce,9781094372068,English,4,4.6
N94sC4eVCvjb3s3CyCHHKv,Once Lured (a Riley Paige Mystery--Book #4),Blake Pierce,Blake Pierce,9781632918000,English,8,4.7
KEs4Yp9N94nFV23tnw8G7n,Long Range,C. J. Box,Penguin,9780525538240,English,8,4.8
gLTYahCFAGLb7bYVvS7icL,3rd Tango,Adrienne Giordano,ALG Publishing ,9781942504375,English,0,4.7
2H2zzmUJtFZ2vQXkVfT7dC,A Stranger in Town,Kelley Armstrong,Minotaur Books,9781250786593,English,8,4.5
nKBNqJ4bvqjoJ9mFJGX4k2,First Cut: A Novel,Judy Melinek,Harlequin,9781488054389,English,2,4.1
ANezeMHrCkpmeocusTsLoT,The Wrong Side of Goodbye,Michael Connelly,Little| Brown,9780316225953,English,3,4.6
ALBF96emLosGn33hRLz2VG,Deja Dead,Kathy Reichs,Simon and Schuster,9780684839066,English,3,4.4
Un56qQvDmjcGv2kR6XApd7,In the Woods: A Novel,Tana French,Penguin,9781101147153,English,3,3.6
Q9jLYiEUA6qmdLhUEFAPRP,The Lawyer Lifeguard,James Patterson,BookShots,9780316554466,English,4,4.3
27F3HGCaRMJKEnTmmx5zTW,Cause to Hide (An Avery Black Mystery—Book 3),Blake Pierce,Blake Pierce,9781632919052,English,8,4.6
b8Uk34Dph3zHCyRFo8YcGY,The Black Book,James Patterson,Little| Brown,9780316464147,English,5,4.4
dauahAERGVKDj24vLq8uKj,The Perfect Alibi (A Jessie Hunt Psychological Suspense Thriller—Book Eight),Blake Pierce,Blake Pierce,9781094371368,English,6,4.8
Ezn6SELkMmkWUfqL6Sjwg7,Once Pined (A Riley Paige Mystery—Book 6),Blake Pierce,Blake Pierce,9781632918901,English,6,4.6
TeAH6cPvbqwyeobFrf3s6U,The Perfect Disguise (A Jessie Hunt Psychological Suspense Thriller—Book Ten),Blake Pierce,Blake Pierce,9781094371580,English,2,4.2
JVsLndtj687NYggZkGtaNh,The Last Mile,David Baldacci,Grand Central Publishing,9781455586486,English,2,4.3
HG6o3PWHgt7s6nv5ccofcf,Once Lost (A Riley Paige Mystery—Book 10),Blake Pierce,Blake Pierce,9781640291515,English,1,4.6
H6VPrzmxZXi7PsmBdBax46,The Perfect Secret (A Jessie Hunt Psychological Suspense Thriller—Book Eleven),Blake Pierce,Blake Pierce,9781094371597,English,5,4.6
iYE4EomcLmJmhdQV7Nx3VK,The Perfect Block (A Jessie Hunt Psychological Suspense Thriller—Book Two),Blake Pierce,Blake Pierce,9781640296565,English,8,4.6
RicX94ARWM46XPiqoFCAFD,Blue Moon,Lee Child,Dell,9780399593550,English,5,4.3
EwzyrzW345N7HjwSocHxQd,Widow's Tears,Susan Wittig Albert,Penguin,9781101622209,English,4,4.2
XX34CVaUsVe2sinBHQAsMo,Left to Envy (An Adele Sharp Mystery—Book Six),Blake Pierce,Blake Pierce,9781094371603,English,7,4.8
fJnX3P8Xc46R4ViwDYjn3V,The Murder of Roger Ackroyd,Agatha Christie,Harper Collins,9780061763403,English,8,4.3
fmhzDPMNEJVdoyiRGZEjeN,Fair Warning,Michael Connelly,Little| Brown,9780316539432,English,1,4.5
n5HZLgEcLxWCxdtbPyQD6r,Left To Run (An Adele Sharp Mystery—Book Two),Blake Pierce,Blake Pierce,9781094313269,English,2,4.5
5AVB7v7wD3AoHiS9AxSKgP,Left to Murder (An Adele Sharp Mystery—Book Five),Blake Pierce,Blake Pierce,9781094371481,English,8,4.8
aFaN9SYvQNxjuCmroUiPn7,The Perfect Neighbor (A Jessie Hunt Psychological Suspense Thriller—Book Nine),Blake Pierce,Blake Pierce,9781094371375,English,8,4.4
YaxwRxjND8wcTof97VLeSN,Left to Kill (An Adele Sharp Mystery—Book Four),Blake Pierce,Blake Pierce,9781094371474,English,1,4.9
KYH4ZGHDSFSTo7yKUqRAY2,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,0,4.7
dFWvnB7aeVWf8zEQ9sXtWx,While the City Slept: A Love Lost to Violence and a Wake-Up Call for Mental Health Care in America,Eli Sanders,Penguin,9781101634677,English,7,4.4
WPsMkWQyjMmJorcsVHbXZi,Shirley Jackson: A Rather Haunted Life,Ruth Franklin,Liveright Publishing,9781631492129,English,5,4.1
RMoEfk75gW6W9FN6CUngyF,Before the Fall,Noah Hawley,Grand Central Publishing,9781455561803,English,1,3.8
a2R5CkDpacC2R4YQCp5A8i,What Remains of Me: A Novel,Alison Gaylin,HarperCollins,9780062369871,English,2,4.2
7PHTKBAGEnobBeisMvuVrc,Morgue: A Life in Death,Dr. Vincent Di Maio,St. Martin's Press,9781466875067,English,7,4.2
K7UoGWCUpi4CvWkud4VZ4t,The Lost Girls: A Novel,Heather Young,HarperCollins,9780062456618,English,4,4.2
YWG4D4GioPArobAfQ6euNB,Say No More,Hank Phillippi Ryan,Forge Books,9780765385369,English,4,4.8
54WWNp5YjkAnNmYqu6CSkQ,Jane Steele,Lyndsay Faye,Penguin,9780698155954,English,8,4.5
WddYXJZMrWfgLyc5GTmzfX,The Girl I Used to Be,April Henry,Henry Holt and Company (BYR),9781627793339,English,3,4.5
4kNx9cvqhm52BCrYrd5Y2n,Framed!,James Ponti,Simon and Schuster,9781481436328,English,6,4.5
bozACf7GqTNaUTqbNzhQdL,Summerlost,Ally Condie,Penguin,9780399187209,English,7,4.4
fPDA27SGrnCGvR54ReWnoQ,The Drifter,Nick Petrie,Penguin,9780698194137,English,0,4.5
3hAkki2awCQewaJuz5KR5R,Dodgers: A Novel,Bill Beverly,Crown,9781101903742,English,9,4.1
APbhtDvh6vrTcp3Q3tUFMb,Thieving Weasels,Billy Taylor,Penguin,9780698197503,English,0,5.0
izJVbwJhMmHtiUrMBis23F,Some Kind of Happiness,Claire Legrand,Simon and Schuster,9781442466036,English,7,4.4
Gp4zSEh5cengK2LzMJasv3,The Wicked Boy: An Infamous Murder in Victorian London,Kate Summerscale,Penguin,9780698135000,English,0,3.9
aLvFx77utKAH2uuQHRwGbX,OCDaniel,Wesley King,Simon and Schuster,9781481455336,English,1,4.7
Z67dPQ4sg7bW5kxRWnjDKz,In Sunlight or In Shadow: Stories Inspired by the Paintings of Edward Hopper,Lawrence Block,Simon and Schuster,9781681772882,English,7,4.5
WoKvEokcr9BUcrJcCQej5h,The Bad Kid,Sarah Lariviere,Simon and Schuster,9781481435840,English,8,3.3
aTG45p6LXcbzHW7ot7Vd5q,The Ex: A Novel,Alafair Burke,HarperCollins,9780062390509,English,7,4.6
Kh5UxzvXb4Wt5QiWc7gzj7,Dancing with the Tiger,Lili Wright,Penguin,9780698197015,English,5,4.2
fJkNigWXBkRQzqbMSGW2Cg,Alfred Hitchcock,Peter Ackroyd,Anchor,9780385537421,English,1,4.0
5dJ63G5aHdLg6xVj3PA7gU,Where It Hurts,Reed Farrel Coleman,Penguin,9780698184091,English,7,4.0
WEw93Sv9KiiVTvhVa4q9pg,Blue Moon,Wendy Corsi Staub,HarperCollins,9780062349767,English,7,4.6
BodRK9o3JTZ6RBQsLgVBVZ,The Lynching: The Epic Courtroom Battle That Brought Down the Klan,Laurence Leamer,HarperCollins,9780062458353,English,6,4.3
R6bJiUrJrzfkmJkh9KTiCS,The Shattered Tree,Charles Todd,HarperCollins,9780062386298,English,5,3.6
HZFRvhsUrTfKnQ3wknrsDF,IQ,Joe Ide,Mulholland Books,9780316267717,English,0,3.9
CWvHAfYWcdb6rnuPdtGuhH,Under the Harrow: A Novel,Flynn Berry,Penguin,9781101992067,English,3,3.6
A9ZhvTjXDpyLwv2ryYHMCe,Three Truths and a Lie,Brent Hartinger,Simon and Schuster,9781481449625,English,1,3.8
9g89iXoXZeXEFuoDwj3CMt,Pretty Jane and the Viper of Kidbrooke Lane,Paul Thomas Murphy,Simon and Schuster,9781681771205,English,0,3.5
PBFURMcA69SsqtM9NanDsG,Girl in the Blue Coat,Monica Hesse,Little| Brown Books for Young Readers,9780316260640,English,5,4.3
4FiMKmw8FsEZ8VmPgQgB5h,Mississippi Noir,Ace Atkins,Akashic Books,9781617754609,English,0,4.5
Pd2qThs9CeaBGEXeBC9gUu,Shot In Detroit,Patricia Abbott,Polis Books,9781943818143,English,9,4.5
88UNSS8nVvS4B6gw8nPZyL,Encyclopedia of Nordic Crime Fiction: Works and Authors of Denmark| Finland| Iceland| Norway and Sweden Since 1967,Mitzi M. Brunsdale,McFarland,9781476622774,English,7,5.0
HLS8pvGoMDoGKeMJpUU37R,Something in the Blood: The Untold Story of Bram Stoker| the Man Who Wrote Dracula,David J. Skal,W. W. Norton & Company,9781631490118,English,9,3.8
V9CoefMUnc8VgjQucZQrQQ,St. Louis Noir,Scott Phillips,Akashic Books,9781617754616,English,7,4.1
3Yf4ozMwQ8nZM4Zs3xC2E6,Things Too Huge to Fix by Saying Sorry,Susan Vaught,Simon and Schuster,9781481422819,English,5,5.0
V4tun7YS87nDbLWqEWgAmG,The Other Sister,Dianne Dixon,Sourcebooks| Inc.,9781402288531,English,6,2.3
XFeidXfK4LW59TemGb7X5h,Robert Ludlum's (TM) The Bourne Dominion,Robert Ludlum,Grand Central Publishing,9781609419165,English,7,3.0
HAckvrou6pKPsjFqYXjuvM,Archie Meets Nero Wolfe,Robert Goldsborough,Open Road Media,9781453266373,English,3,4.5
TmpTEPPKmQfD34jfH7pp5d,The Panther,Nelson DeMille,Grand Central Publishing,9781455518371,English,5,4.2
TZ4XLUsHz9MYh9gWJop2wK,Merry Christmas| Alex Cross,James Patterson,Little| Brown,9780316210690,English,3,4.3
MsJ2QHuD4VJNaVcT3VE6b3,Berlin Noir: The First Three Bernie Gunther Novels,Philip Kerr,Penguin,9781440657467,English,5,4.4
St7c7EC3fhJENC2Ge63sxc,The First Deadly Sin,Lawrence Sanders,Open Road Media,9781453298367,English,5,3.9
VVaXbwreLsyhqWrpKSZ2Mu,The Fifth Assassin,Brad Meltzer,Grand Central Publishing,9780446554008,English,5,4.2
bxchyPvCmeNHP6DHuk4zLg,Buried,Kate Watterson,Macmillan,9781466805866,English,6,3.8
LiV5TeN4ShTPkUwyrHDgGS,Thoreau at Devil's Perch,B. B. Oak,Kensington Publishing Corp.,9780758290243,English,2,4.2
6pK2TmFBWAmAko8bqWgmDk,NYPD Red,James Patterson,Little| Brown,9780316199896,English,3,4.2
mUyYErZ3awwimDCCoFtyXF,The Lincoln Lawyer: A Novel,Michael Connelly,Little| Brown,9780759514713,English,9,4.5
dtUwPE2ei8g6M5y7wnDnen,Zero Day,David Baldacci,Grand Central Publishing,9780446573030,English,7,4.2
GkdrXf5J4VnkTmqAzAcyCQ,Defending Jacob: A Novel,William Landay,Delacorte Press,9780345527592,English,4,4.1
Hrye98cHKg4EpNtsxJ7WvK,The Forgotten,David Baldacci,Grand Central Publishing,9780446573047,English,2,4.3
KiLwfznxgBiP6i8joCKc2d,The Black Box,Michael Connelly,Little| Brown,9780316069441,English,4,4.3
4CTHL6yoEmdyVEMkf45Xad,Going Dark,James W. Hall,Minotaur Books,9781250038333,English,9,3.8
Yj5JXa667mcxnmJk47wg9U,The Accident,Chris Pavone,Ballantine Books,9780385348461,English,2,4.0
ZZ92fuVCoA3LbVjnRiAvmB,Jack Reacher: One Shot,Lee Child,Delacorte Press,9780440335474,English,7,4.6
hU5jq5ntFmrWAV4Az9NwfA,The Red Pole of Macau,Ian Hamilton,Picador,9781250032324,English,6,1.8
X7bEoDDt8tLkVdofzN4pAc,Fatal Jealousy: The True Story of a Doomed Romance| a Singular Obsession| and a Quadruple Murder,Colin McEvoy,Macmillan,9781466841840,English,5,3.9
gNr2aJ9x3bciBQ9scHamZB,Bad Wolf,Nele Neuhaus,Minotaur Books,9781466842434,English,6,4.2
erJX8QKPk8q8xGHE9Ljki2,Extraordinary Powers,Joseph Finder,St. Martin's Paperbacks,9781466837041,English,0,4.0
aDZ3GZexHaVdN9PeGm3pEM,Private Berlin,James Patterson,Little| Brown,9780316211185,English,5,4.2
WQHPQqw2gKoBcybt7H4HJ3,The Pillars of the Earth,Ken Follett,Penguin,9781101442197,English,1,4.0
NgHAgkSiTBqRseSa5cu8Lz,The Innocent,David Baldacci,Grand Central Publishing,9780446573009,English,0,4.3
WQdinzpmo9QL2LwP32hiUu,11th Hour,James Patterson,Little| Brown,9780316097482,English,1,4.4
DUawM8u34Ln8Chc3WykzyQ,Rogue Warrior: Curse of the Infidel,Richard Marcinko,Forge Books,9781429965477,English,5,4.4
feyAL568sQcHp3VgziU9yn,Alex Cross| Run,James Patterson,Little| Brown,9780316097529,English,9,4.4
WQPVyEqzMuTxSoy68sSCHn,Gone Girl: A Novel,Gillian Flynn,Crown,9780307588388,English,4,4.2
m8EYmp3nb3xTpPgRDueeor,Private London,James Patterson,Grand Central Publishing,9781455515530,English,9,4.2
jWpkmpf4RAgAFVo63Kaj6m,The Day of the Jackal,Frederick Forsyth,Penguin,9781101604670,English,2,4.7
VshGqYyRbnghUKfkfUwww5,The Spy Who Came in from the Cold: A George Smiley Novel,John le Carré,Penguin,9781101573181,English,4,4.4
dnrC7xK6zrBzYuLCzg4QFv,Two Graves,Douglas Preston,Grand Central Publishing,9781455510535,English,6,4.2
ZUMGB6BcPxgSpNEhNZrD8B,The Litigators,John Grisham,Dell,9780385535250,English,5,4.1
XVeRrVfe5WGCNvN8JauPPm,Inferno,Dan Brown,Anchor,9780385537865,English,3,3.9
NKT8mMP78Y5VNd7zh6KiVw,The Da Vinci Code,Dan Brown,Anchor,9780385504218,English,3,4.1
QEEC9vik5NRCTz6rueTjPK,Apple Tree Yard: A Novel,Louise Doughty,Sarah Crichton Books,9780374711313,English,9,3.9
VPtv3pSSW8ktt4Bu9pCMPP,Low Pressure,Sandra Brown,Grand Central Publishing,9781455501533,English,7,4.3
aU6xqi3vXXYRyzMUQKrSLv,Time Is Running Out (DCI Matilda Darke Thriller| Book 7),Michael Wood,HarperCollins UK,9780008460617,English,8,0
mMoczWcj7DUXo8YEw4gSmZ,21st Birthday,James Patterson,Little| Brown,9780759555693,English,9,1.0
NVNp84R4vn4ECeDhuq8Tbx,Twisted Lies,Angela Marsons,Bookouture,9781838887346,English,4,4.0
Qx8MwmAm4ekdXeV4gFCpTZ,Left to Lapse (An Adele Sharp Mystery—Book Seven),Blake Pierce,Blake Pierce,9781094371610,English,5,4.0
GPoFUzLxv5bC3tTVqF3abT,Little Doubt,Rachel Lynch,Canelo,9781788637565,English,3,4.8
HuVuaSbfqazTKwfEzXCkig,Nogged Off,Barbara Ross,Kensington Books,9781496726704,English,0,4.9
jHpRj8LDofnCdVSTt4JFFb,Dark House: An absolutely gripping serial killer thriller,Helen Phifer,Bookouture,9781786811745,English,8,4.5
RWUgtCG2KuKPV2c8WDw6kF,Girl| Taken (An Ella Dark FBI Suspense Thriller—Book 2),Blake Pierce,Blake Pierce,9781094372679,English,1,0
gX53gtQ5NtHxAY94PT6ji7,The Body in the Apartment,Judi Lynn,Lyrical Press,9781516110209,English,0,5.0
6p9gYtZEu44uCNyEMSiLb8,Deep Fear,Rachel Lynch,Canelo,9781788630177,English,3,4.6
DYwgV2ESDTxh5nU7Fud7bJ,City of the Lost,Kelley Armstrong,Minotaur Books,9781250092151,English,3,4.5
YcGJBFabyAHkqq6cMhewiy,2nd Strike,Adrienne Giordano,ALG Publishing ,9781942504351,English,4,4.6
8VNrQQXCoyKGPmJdBapTJB,She Lied She Died,Carissa Ann Lynch,HarperCollins UK,9780008421021,English,3,4.5
Wayx3LMwjM29TRuzoQNKNa,Murder on the Menu (A Nosey Parker Cozy Mystery| Book 1),Fiona Leitch,HarperCollins UK,9780008436551,English,8,4.5
DreownsTQoXKg2KNCUane5,The Daisy Gumm Majesty Boxset (Three Complete Cozy Mystery Novels in One),Alice Duncan,ePublishing Works!,9781614177562,English,0,4.7
PJ6wra4bTUbkPK7g9UofHn,If He Wakes,Zoe Lea,Canelo,9781788630986,English,9,4.4
MHncjVqexF9K8vTh6Xmd2d,A Deeper Fear: A Lucy Kincaid Novella,Allison Brennan,Minotaur Books,9781250767875,English,8,5.0
VnSUDQT7ctKYfRvidtVcX4,Clammed Up,Barbara Ross,Kensington Publishing Corp.,9780758286864,English,2,4.2
3xxMoseGJpbEGA2dpMcDTK,The Ghost House (The Annie Graham crime series| Book 1),Helen Phifer,HarperCollins UK,9781472018069,English,6,4.2
KAibDYrSN2uzS7TJQias5d,The Pact: An addictive| page-turning thriller,Dawn Goodwin,Head of Zeus Ltd,9781788549356,English,3,4.3
jk883MDeHCnoovGHsU6e5D,What They Knew,Marion Todd,Canelo,9781800321021,English,7,5.0
5nWxhPxGhCYxEV96oqt7PM,Hindsight,Iris Johansen,Grand Central Publishing,9781538762912,English,4,4.4
f82sewAE42yxJExkeyGGjm,Sealed Off,Barbara Ross,Kensington Books,9781496717986,English,3,4.5
HDYto5oa4TsVCB3pSShLWd,The Body in the Gravel,Judi Lynn,Lyrical Press,9781516108381,English,3,5.0
Sxin7vit2Yc4TsVfxw3sbR,The Verdict,Olivia Isaac-Henry,HarperCollins UK,9780008317768,English,0,4.8
WATqFgXRu7Va2wFwsJW4gm,The Body in the Wetlands,Judi Lynn,Lyrical Press,9781516108374,English,2,3.8
9B65GderAjMqSpANB6NhvD,A Mayfair Christmas Carol,Kassandra Lamb,misterio press LLC,,English,6,4.6
6jQDucJQw4mhWAKTnBFEUH,Death by Auction,Alexis Morgan,Kensington Books,9781496719584,English,3,4.8
d6jNbUeqZWjNVYV42U6fhK,Triple Chocolate Cheesecake Murder,Joanne Fluke,Kensington Books,9781496718945,English,7,4.5
WNLXTW2tUamdkPKxAiYJ57,The Forgotten Child,Melissa Erin Jackson,Ringtail Press ,9781732413405,English,5,4.8
H7mFMaV9KmjNUXkiVLFdZ9,If She Hid (A Kate Wise Mystery—Book 4),Blake Pierce,Blake Pierce,9781640296923,English,5,4.5
RUGaLMj2WwtZk7qxgXrkMq,Once Trapped (A Riley Paige Mystery—Book 13),Blake Pierce,Blake Pierce,9781640293670,English,7,4.6
nAxoe2UrczWpkefvVsGLo9,Mind-Bending Murder,Leslie Langtry,Gemma Halliday Publishing,,English,2,5.0
TtdbuuuEvnZqU2Kd65iH4W,Lost Cause,Rachel Lynch,Canelo,9781788637589,English,3,4.6
9pBcHsumniJRJvUQX6JXuc,Missing and Endangered,J. A. Jance,HarperCollins,9780062853486,English,9,0
nSwwkQ5338CSJJBt9MacEV,Knitted and Knifed,Tracey Drew,Icon Publishing Limited,9780473540401,English,1,4.2
7yCMc97374DaZAwKamE3DJ,Christmas Cupcake Murder,Joanne Fluke,Kensington Books,9781496729149,English,7,4.4
oHBkGsAfKMtgTaejtHCH6S,Once Craved (a Riley Paige Mystery--Book #3),Blake Pierce,Blake Pierce,9781632915597,English,3,4.5
nxSvipttNzjQSMwLLPyHhj,Deadly Sweet Tooth,Kaye George,Lyrical Press,9781516105410,English,7,3.0
WRwUhFwQD7wKBP4wEYRsn8,Once Dormant (A Riley Paige Mystery—Book 14),Blake Pierce,Blake Pierce,9781640294776,English,4,4.6
5ZEFzHDmCzvPtJGUjWJHiD,3rd Degree,James Patterson,Little| Brown,9780759509092,English,9,4.4
LyfDPDznDqcYU2wFdrxYDA,The Body from the Past,Judi Lynn,Lyrical Underground,9781516110216,English,8,4.7
Mb74PcLdRJKL75wPpBoY7D,Before He Covets (A Mackenzie White Mystery—Book 3),Blake Pierce,Blake Pierce,9781632918697,English,5,4.7
Yg8thPP8yPZmWuMKryrPAi,And Then There Were Crumbs,Eve Calder,St. Martin's Paperbacks,9781250313003,English,7,4.3
jiHbAZTxAj8ijskj8uoyU5,Whisper Island,Carissa Ann Lynch,HarperCollins UK,9780008421052,English,0,4.0
P5iFEhihCWDAmcEy6i9QFf,Killer Kung Pao,Vivien Chien,St. Martin's Paperbacks,9781250228314,English,2,3.0
Rw2rdcLEfuDFWpWmw6eugA,Face of Fear (A Zoe Prime Mystery—Book 3),Blake Pierce,Blake Pierce,9781094312811,English,6,4.3
a6XWk8X7tPvNYVFdHevCbe,A Neighbor’s Lie (A Chloe Fine Psychological Suspense Mystery—Book 2),Blake Pierce,Blake Pierce,9781640296107,English,1,4.3
RAaBJ8cGPUWsSye2c7KfAz,Scripted To Slay,ACF Bookens,Andrea Cumbo-Floyd,9781952430046,English,3,0
doiGmznU2ceGcTAgSS48TJ,Once Lured (a Riley Paige Mystery--Book #4),Blake Pierce,Blake Pierce,9781632918000,English,8,4.7
QrkFPTRvkFziRFCyfB4apE,The Witnesses,James Patterson,BookShots,9780316466226,English,5,4.3
7kig52FQybEqBBHYVbxH4q,Cross Kill: An Alex Cross Story,James Patterson,BookShots,9780316360623,English,3,4.6
85RkFKSyC3DHfkANyuSkyF,Zoo 2,James Patterson,BookShots,9780316360579,English,3,4.4
6ueupdWSt6nMRr4P6FjpHj,113 Minutes,James Patterson,BookShots,9780316361521,English,8,4.1
YqkPwsBBnmr8YGLxNvjZBD,Little Black Dress,James Patterson,BookShots,9780316276405,English,4,3.5
cxBJoYxWdfVM2CZRqwcihH,Hunted,James Patterson,BookShots,9780316430890,English,6,4.4
XLVbMEFKTR95kHfi6ZpFKf,The Trial: A BookShot: A Women's Murder Club Story,James Patterson,BookShots,9780316360593,English,1,4.8
